review,label
"Anxiety: ""Xanax has really helped me relax. I have severe anxiety, depression and PTSD. I take Seroquel XR and recently my doctor switched me from Xanax to Atarax. The Atarax did not work at all. I have suffered from anxiety for years and the only thing that has been effective is Xanax. I would recommend this to anyone who has moderate to severe anxiety. It does have a high addiction rate, so be extremely careful when taking this.""",positive
"Anxiety: ""My anxiety gave me depersonalization. Whenever I take xanax it clears right up for me, especially if I run out of Klonopin. It&#039;s a great back up that helps me when that sudden feeling of panic creeps up on me.""",positive
"Depression: ""I have used this for years now!  I love it, before taking I absolutely could not sleep.  I started out with 50mg, and am now taking 75mg after all of these years.  I cannot sleep without it and I have no side effects from this medicine. 
""",positive
"Depression: ""I started Pristiq 2 years ago and have been on risperidone for about 20 years.  These two drugs have kept me feeling quite fuzzy and warm. There is not much that I can&#039;t tackle in a day. I am like Teflon when it comes to negativity. 100 mg a day. No worries. I have lost about 30 lbs and have quit smoking after 20 yrs. Pristiq has been my wonder drug. I don&#039;t plan on stopping this medication anytime soon.""",positive
"Pain: ""I have Behcet&#039;s, Castleman, fibromyalga, osteoporosis, degenerative disc disease. All equals severe pain. I tried everything. I now take Opana 30 ER 4 times a day and Norco 10/325 8 times a day for breakthrough pain. Before the Opana I wanted to die to get away from the pain. I couldn&#039;t play with my 4 kids. All they heard was not right now mommy hurts. Now I have my pain under control and I can live my life and play with my kids.""",positive
"Anxiety: ""FAINTING SPELL. About 30 minutes after taking this, for about 15 minutes my heart would race (~135bpm?), and I would feel as if I were about to FAINT (head rush?). I would spend 15 minutes trying to remain calm, fighting the urge to collapse. I tried it twice and had the same response. Thank goodness I wasn&#039;t driving when it kicked in. My wife had a similar reaction. Seriously, please be cautious when first trying this medication.""",negative
"Anxiety: ""I switched to Klonopin from Xanax and Doxepin because Klonopin is not addictive and had no side effect.  Could not drive for months my new car, but when Klonopin was added to Zoloft I was able to drive and deal with every day routine as a normal person.""",positive
"Depression: ""This medicine is amazing. It gave me my life back. Until I started taking Pristiq I was on numerous different medications, none of which worked and the last one I took Remeron made me feel extremely suicidal. I have found that I have no side effects with Pristiq and I am so thankful to have found this medicine.""",positive
"Pain: ""Was suddenly hit with debilitating pain in lower abdomen, back and pain under ribs on left. Was pain free at 5 pm. By 5:10 pm I was nearly screaming out from the pain. My husband took me to the ER. Was seen immediately by ER doctor and he ordered a CT scan and an IV was started. He was pretty sure I had a kidney stone which turned out to be shown on the CT. When I returned from getting the CT they gave me a large dose of IV morphine. It did absolutely nothing for my pain. A nurse kept telling me to &quot;just relax and enjoy the morphine effects&quot;. When doctor came back and saw I was still in severe pain he told me that he was going to order an IV injection of Toradol. I didn&#039;t expect any relief but it was almost instant relief.""",positive
"Depression: ""I have been on and off Zoloft (Lustral) for about 8 years.  My usual dose is 200mg but every time I try to come off them depression comes back with a vengeance.  I have severe treatment resistant depression and have had over 60 ECT treatments. Zoloft has been the only antidepressant which has helped me in any way and believe me I have been on them all. But as everyone is different I can&#039;t say it will necessarily be the one for you but in my experience of all the tricyclic antidepressants, SSRIs and MAOI&#039;s, Zoloft has far outweighed the others.  As I&#039;m here just thought I&#039;d mention that I am also on a new antidepressant called Valdoxan which is very new and also very good. It is available in Europe but I&#039;m not sure if its available in the United States yet. Good luck. """,positive
"Anxiety: ""I took Lexapro for almost 4 weeks and quit because it was pure hell. I tried to push through the side effects but they never went away.  Insomnia, couldn&#039;t eat, anxiety hit the roof, panic attacks every night, and crazy thoughts. Was not for me.""",negative
"Depression: ""I am glad to see most people here on this forum had positive experiences with Pristiq. I have been on Pristiq for 7 long days. While I know it takes weeks for antidepressant medications to take effect I could not tough it out. My pupils were so dilated, headaches, severe diarrhea, chills, stomach pain. It&#039;s amazing how medications affect people different.""",negative
